founder	side	K_f	lev_sum	lev_mean	lev_median	lev_p25	lev_p75	lev_p90	frac_low_ac	frac_v_low_ac	cov
9416	cactus	2244223	51807.06232824401	0.02308463211019761	0.0045871559633027525	0.004366812227074236	0.008130081300813009	0.045454545454545456	0.05376693849051543	0.01650994575850974	30.962723140740742
9470	cactus	2266369	57121.94985255885	0.025204170129647402	0.004608294930875576	0.004366812227074236	0.00819672131147541	0.047619047619047616	0.059297493038424014	0.021024378642665868	50.27102642962963
9506	cactus	2221310	56760.97770212176	0.025552929443491346	0.0045871559633027525	0.004366812227074236	0.007874015748031496	0.045454545454545456	0.058222400295321226	0.02455578014775065	37.01732740740741
9518	cactus	2203489	83582.33706934689	0.03793181498493838	0.004608294930875576	0.004366812227074236	0.011764705882352941	0.1	0.09610304385454159	0.042123650265556124	26.449445925925925
9537	cactus	2275665	60448.645628781145	0.026563068654121388	0.004608294930875576	0.004366812227074236	0.008928571428571428	0.0625	0.07332142472639866	0.017768432524119325	25.709266666666668
9542	cactus	2190161	100966.88967375172	0.046100213488301414	0.004608294930875576	0.004366812227074236	0.013333333333333334	0.125	0.11636998375918482	0.05821352859447319	28.463614814814814
9549	cactus	2223485	109946.68473350607	0.04944790935558642	0.004629629629629629	0.004366812227074236	0.01639344262295082	0.16666666666666666	0.13144185816409826	0.06324935855200282	34.28702666666667
9555	cactus	2164836	93474.51753807138	0.04317856758575309	0.004608294930875576	0.004366812227074236	0.013333333333333334	0.125	0.11718070098612551	0.04926839723655741	31.229112592592593
9557	cactus	2265730	65684.04513045835	0.02899023499289781	0.004608294930875576	0.004366812227074236	0.010638297872340425	0.07692307692307693	0.07550811438256103	0.021595247447842417	25.44953925925926
9559	cactus	2231382	55516.569828907406	0.024879903946929485	0.0045871559633027525	0.004366812227074236	0.007874015748031496	0.045454545454545456	0.055654746699579004	0.02195589997588938	24.317165925925927
9564	cactus	2276404	66268.14367579178	0.0291108887859061	0.004608294930875576	0.004366812227074236	0.010638297872340425	0.07692307692307693	0.07832133487728891	0.020654945255763037	24.77149777777778
9565	cactus	2228936	56663.62611616294	0.025421827327551324	0.0045871559633027525	0.004366812227074236	0.007936507936507936	0.05	0.057234483179418344	0.02261168557553918	23.648214814814814
9594	cactus	2264223	66765.88211492714	0.029487326166604235	0.004608294930875576	0.004366812227074236	0.010869565217391304	0.08333333333333333	0.07825112632457139	0.021553089072940252	29.16973037037037
9600	cactus	2149818	88790.27766261516	0.0413012997670571	0.0045871559633027525	0.004366812227074236	0.012658227848101266	0.125	0.11017862907464725	0.04574433742763341	34.48967259259259
9606	cactus	2138230	100021.24407483275	0.04677758897538279	0.0045871559633027525	0.004366812227074236	0.009708737864077669	0.125	0.10736637312169411	0.07026091673954626	17.377823703703704
9637	cactus	2296948	59924.01629184394	0.026088538483171556	0.004629629629629629	0.004366812227074236	0.01020408163265306	0.06666666666666667	0.07302167920214128	0.013230164548783865	16.508835555555557
9653	cactus	2217035	60791.53074504264	0.027420194424103653	0.0045871559633027525	0.004366812227074236	0.007462686567164179	0.043478260869565216	0.060904766952258306	0.03035630921478461	17.398216296296297
9758	cactus	2263799	71160.60044843912	0.031434151374940586	0.004608294930875576	0.004366812227074236	0.008849557522123894	0.06666666666666667	0.07980655526396116	0.031242614737439146	13.921311807407408
9759	cactus	2216945	63862.20356064259	0.028806399599738648	0.0045871559633027525	0.004366812227074236	0.007575757575757576	0.045454545454545456	0.06400384312646457	0.03397648565931947	13.041157407407407
9764	cactus	2152673	110476.49713830685	0.05132061262361113	0.004608294930875576	0.004366812227074236	0.013157894736842105	0.2	0.12164272046892398	0.076462147293156	115.90075145185185
9837	cactus	2175178	89216.80265596588	0.0410158629114334	0.004608294930875576	0.004366812227074236	0.013513513513513514	0.125	0.11053072438209655	0.04372285854307096	28.155351111111113
9879	cactus	2157293	88773.33387052258	0.04115033695957043	0.0045871559633027525	0.004366812227074236	0.01282051282051282	0.1111111111111111	0.10760429853524765	0.04556914614750986	28.973325925925927
9910	cactus	2249837	47901.598834828415	0.021291141907093008	0.0045871559633027525	0.004366812227074236	0.007936507936507936	0.037037037037037035	0.04282132438927798	0.016318515519124274	23.990847407407408
9940	cactus	2171825	98099.85619908443	0.045169318982461494	0.0045871559633027525	0.004366812227074236	0.009708737864077669	0.1111111111111111	0.1040728419647071	0.06650029353193743	
9992	cactus	2184509	55999.661791233644	0.025634896350270768	0.0045662100456621	0.004366812227074236	0.007518796992481203	0.045454545454545456	0.05730715689429524	0.02449978461979328	
100001	PG	2120444	67233.83041105246	0.031707430335841204	0.004545454545454545	0.004366812227074236	0.007575757575757576	0.058823529411764705	0.07704895767112925	0.03911916560871214	0.0
100002	PG	2122370	69258.81116062433	0.032632769573931186	0.004545454545454545	0.004366812227074236	0.007633587786259542	0.0625	0.0798498847985978	0.041121482116690304	0.0
10011	PG	2198540	42448.41633101003	0.01930754788678397	0.0045662100456621	0.004366812227074236	0.007194244604316547	0.037037037037037035	0.03697180856386511	0.012141694033313017	19.365843777777776
10013	PG	1923363	30360.237679086862	0.015784975420181663	0.004484304932735426	0.004366812227074236	0.005434782608695652	0.013888888888888888	0.028496960792112565	0.014838592610963193	6.5495656222222225
10014	PG	2148471	54980.471463816335	0.02559051132820333	0.004545454545454545	0.004366812227074236	0.006711409395973154	0.03333333333333333	0.05370610075723619	0.029848669123297453	15.641853014814815
265	PG	2227827	49294.03070090066	0.022126507444653762	0.0045871559633027525	0.004366812227074236	0.007692307692307693	0.043478260869565216	0.04841937906309601	0.015441055342268497	40.825108148148146
5151	PG	2219989	39499.585451779676	0.01779269422135861	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03225806451612903	0.037333067866552494	0.008996440973356175	19.26070074074074
5165	PG	2225758	40614.26612769835	0.018247386341057003	0.0045662100456621	0.004366812227074236	0.0072992700729927005	0.034482758620689655	0.03922573792838215	0.00863885471825778	19.718305185185184
5768	PG	2210954	37832.649492832956	0.017111459348694253	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03225806451612903	0.033362521336943236	0.007823772000683868	38.94725925925926
6013	PG	2217717	40908.98649748381	0.01844644131667107	0.0045662100456621	0.004366812227074236	0.007575757575757576	0.041666666666666664	0.039257939583815245	0.007323747800102538	37.218975585185184
6025	PG	2212574	39533.41418305101	0.017867612194236673	0.0045662100456621	0.004366812227074236	0.007575757575757576	0.04	0.03804799297108255	0.006021041556124224	29.086542103703703
6040	PG	2216021	41362.913054261146	0.01866539759968933	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03333333333333333	0.03959935397724119	0.010989516796095344	22.863227496296297
6073	PG	2216949	40942.082254419765	0.018467760085784456	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03333333333333333	0.041400591533679844	0.00928573458388082	46.52825724444445
6074	PG	2189439	39930.19874612396	0.018237639297611838	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.034482758620689655	0.03846419105533427	0.00955495905572158	25.173800888888888
6108	PG	2197076	37934.58776339457	0.01726594244504722	0.0045662100456621	0.004366812227074236	0.006802721088435374	0.027777777777777776	0.033752132379580864	0.010461176581966214	35.280297777777776
6177	PG	2225899	43322.41251822468	0.019462883319604652	0.0045871559633027525	0.004366812227074236	0.007633587786259542	0.043478260869565216	0.046131473171064814	0.007861991941233631	36.66531727407408
6180	PG	2250288	57991.44930876495	0.02577067882367277	0.0045871559633027525	0.004366812227074236	0.007633587786259542	0.045454545454545456	0.061290377053959316	0.02481371273365898	33.122626251851855
6188	PG	2182098	36804.43748620216	0.0168665373810902	0.0045662100456621	0.004366812227074236	0.006711409395973154	0.029411764705882353	0.03600250767839025	0.006938735107222499	28.85213108148148
6195	PG	2209262	36441.58902788207	0.016494915056648813	0.0045662100456621	0.004366812227074236	0.0070921985815602835	0.03125	0.03450020866696662	0.0063518948861656065	37.10135911111111
6209	PG	2230731	40568.700260048194	0.018186280757315963	0.0045871559633027525	0.004366812227074236	0.007751937984496124	0.041666666666666664	0.038239482931828175	0.006281349028636801	45.492622696296294
6216	PG	2221337	40506.310511892836	0.01823510368390426	0.0045662100456621	0.004366812227074236	0.007633587786259542	0.043478260869565216	0.042285344366928566	0.004771900886718224	83.63016468148147
6243	PG	2179024	35737.78087464243	0.01640082021797026	0.004545454545454545	0.004366812227074236	0.006666666666666667	0.027777777777777776	0.033447543487359475	0.007687845567556851	25.10877528888889
6940	PG	2249770	43729.84096719675	0.01943747181587307	0.0045871559633027525	0.004366812227074236	0.007575757575757576	0.034482758620689655	0.03893820257181845	0.012221693773141255	15.255515822222222
6961	PG	2190201	45096.07735580385	0.020589926383835937	0.0045662100456621	0.004366812227074236	0.007352941176470588	0.04	0.045116863703376996	0.013444428159789901	19.79430768888889
6987	PG	2226145	43535.92241917113	0.019556642725056604	0.0045662100456621	0.004366812227074236	0.007246376811594203	0.034482758620689655	0.04258886999723738	0.011652879754014226	12.754877022222223
7008	PG	2248876	39485.031635586194	0.017557673982730126	0.0045871559633027525	0.004366812227074236	0.007518796992481203	0.03333333333333333	0.03317435020872649	0.009042294906433258	14.593856592592592
7013	PG	2239889	41221.06984419644	0.018403175266362058	0.0045871559633027525	0.004366812227074236	0.007352941176470588	0.03225806451612903	0.03895103730586649	0.010509895802872374	15.820586133333334
7028	PG	2202993	40390.44617431376	0.018334350664897147	0.0045662100456621	0.004366812227074236	0.006896551724137931	0.03225806451612903	0.04251307198888058	0.009145285527461957	17.022821303703704
7031	PG	2218477	37276.15260096519	0.016802586910283582	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.027777777777777776	0.032566485927057166	0.007984306350708166	12.694971303703703
