blockdef,model,cls,axis,missing,npts,rho,p,ci_lo,ci_hi,ambiguous,direction
clq0.9 tile,kendall,sv,bio10,False,4481,0.033709670068539414,0.024036445206330352,0.00428334469427374,0.06307766589257228,False,increasing
clq0.9 tile,kendall,sv,bio11,False,4481,-0.11859766956037744,1.6539901201262683e-15,-0.1475133641284062,-0.08947941343057293,False,decreasing
clq0.9 tile,kendall,sv,bio12,False,4481,-0.3292293186105867,9.390089155705954e-114,-0.3552180409042311,-0.3027320380150362,False,decreasing
clq0.9 tile,kendall,sv,bio13,False,4481,0.07905640824474508,1.1651791737593263e-07,0.04974156587043857,0.10823515501588582,False,increasing
clq0.9 tile,kendall,sv,bio14,False,4481,-0.3027532710706327,1.2363754300933175e-95,-0.3292501602274094,-0.2757799515099951,False,decreasing
clq0.9 tile,kendall,sv,bio15,False,4481,-0.25546947885749616,1.0589477594130621e-67,-0.28277398537815396,-0.22775127785857863,False,decreasing
clq0.9 tile,kendall,sv,bio16,False,4481,-0.16063976200520225,2.749407328051033e-27,-0.18917596576497203,-0.13183245414766484,False,decreasing
clq0.9 tile,kendall,sv,bio17,False,4481,-0.31176495980810115,1.3542259689016763e-101,-0.33809338518663345,-0.28494891145676493,False,decreasing
clq0.9 tile,kendall,sv,bio18,False,4481,-0.2704260490826078,6.045838951024111e-76,-0.2974889704840388,-0.24292889527754558,False,decreasing
clq0.9 tile,kendall,sv,bio19,False,4481,-0.227289453307689,1.3443397704406455e-53,-0.2550141722509046,-0.19919132083817023,False,decreasing
clq0.9 tile,kendall,sv,pc1,False,4481,-0.23067606183348793,3.3900553504958664e-55,-0.2583526985377649,-0.20262106703397204,False,decreasing
clq0.9 tile,kendall,smallindel,bio1,False,41692,-0.15684446764698076,8.105024013805398e-228,-0.16624100790931967,-0.1474194456205482,False,decreasing
clq0.9 tile,kendall,smallindel,bio2,False,41692,-0.13630027393714528,4.9314043287805355e-172,-0.14575670291741552,-0.12681894105531805,False,decreasing
clq0.9 tile,kendall,smallindel,bio3,False,41692,0.028637391257042552,4.963720947022486e-09,0.01899453460510708,0.03827492080476196,False,increasing
clq0.9 tile,kendall,smallindel,bio4,False,41692,-0.09491564553436865,4.861180693725192e-84,-0.10446808302715117,-0.08534569659970205,False,decreasing
clq0.9 tile,kendall,smallindel,bio5,False,41692,-0.021096746476747155,1.6472656644881638e-05,-0.03073859460825483,-0.011450972472800205,False,decreasing
clq0.9 tile,kendall,smallindel,bio6,False,41692,-0.10595232654041549,2.315330538652532e-104,-0.11548238070632279,-0.09640276844793363,False,decreasing
clq0.9 tile,kendall,smallindel,bio7,False,41692,-0.10893974415827944,2.971696586772048e-110,-0.11846333661529924,-0.09939611086356903,False,decreasing
clq0.9 tile,kendall,smallindel,bio8,False,41692,0.0217248227041132,9.151858557673121e-06,0.0120792497791803,0.03136635298729914,False,increasing
clq0.9 tile,kendall,smallindel,bio9,False,41692,-0.154885785308339,3.796126814135567e-222,-0.16428838503252818,-0.14545504189713415,False,decreasing
clq0.9 tile,kendall,smallindel,bio10,False,41692,-0.06990702525761475,2.486282617642842e-46,-0.07950150862724134,-0.06029959076460452,False,decreasing
clq0.9 tile,kendall,smallindel,bio11,False,41692,-0.12975324897841653,5.85282673769643e-156,-0.1392270591667026,-0.12025568904521768,False,decreasing
clq0.9 tile,kendall,smallindel,bio12,False,41692,-0.11023306249853446,7.422982200900227e-113,-0.11975380429747094,-0.10069204775643859,False,decreasing
clq0.9 tile,kendall,smallindel,bio13,False,41692,-0.009791679124833755,0.04557443044672813,-0.019437947575989552,-0.0001435879134068529,False,decreasing
clq0.9 tile,kendall,smallindel,bio14,False,41692,-0.07879233329079618,2.071553074299156e-58,-0.08837325700992528,-0.06919683171668767,False,decreasing
clq0.9 tile,kendall,smallindel,bio15,False,41692,-0.09008282196170882,7.465562360181857e-76,-0.09964432301657183,-0.08050468610283189,False,decreasing
clq0.9 tile,kendall,smallindel,bio16,False,41692,-0.00831967980253337,0.08936777209811864,-0.01796634243597491,0.0013285316139017343,True,decreasing
clq0.9 tile,kendall,smallindel,bio17,False,41692,-0.08043180263139425,8.49483005913369e-61,-0.09001005830102649,-0.07083866968699569,False,decreasing
clq0.9 tile,kendall,smallindel,bio18,False,41692,-0.11582313613876695,1.824722724631726e-124,-0.12533118660364784,-0.10629381190733708,False,decreasing
clq0.9 tile,kendall,smallindel,bio19,False,41692,-0.06944400413039122,9.668780655456608e-46,-0.07903915243527555,-0.05983598964829355,False,decreasing
clq0.9 tile,kendall,smallindel,pc1,False,41692,-0.09341314234445905,1.897555691268563e-81,-0.10296844580149382,-0.08384059972898888,False,decreasing
clq0.9 tile,kendall,nonsnp,bio1,False,41869,-0.1509758527597751,6.150503932575229e-212,-0.16037043596598596,-0.14155391883100868,False,decreasing
clq0.9 tile,kendall,nonsnp,bio2,False,41869,-0.13580724087863125,1.6426427766750045e-171,-0.145245021002692,-0.12634474846039329,False,decreasing
clq0.9 tile,kendall,nonsnp,bio3,False,41869,0.017305115914682704,0.00039843583627819886,0.007678705818218187,0.026928318866195525,False,increasing
clq0.9 tile,kendall,nonsnp,bio4,False,41869,-0.10779261417947382,2.0180743362610193e-108,-0.11729857187981588,-0.09826690553355735,False,decreasing
clq0.9 tile,kendall,nonsnp,bio5,False,41869,-0.02831591837774637,6.83340994744675e-09,-0.03793326656186413,-0.018693325061033595,False,decreasing
clq0.9 tile,kendall,nonsnp,bio6,False,41869,-0.11023977624799804,2.4328502078411703e-113,-0.11974037871116464,-0.1007189853466439,False,decreasing
clq0.9 tile,kendall,nonsnp,bio7,False,41869,-0.12099447399356135,2.6920699801026926e-136,-0.13047017907728312,-0.11149666671806421,False,decreasing
clq0.9 tile,kendall,nonsnp,bio8,False,41869,0.012374321043246036,0.011339959959400235,0.002746958872821834,0.02199938955377952,False,increasing
clq0.9 tile,kendall,nonsnp,bio9,False,41869,-0.15238087338188577,6.587632760470773e-216,-0.16177123216671932,-0.14296292138088218,False,decreasing
clq0.9 tile,kendall,nonsnp,bio10,False,41869,-0.06113926311777397,5.6873074193941505e-36,-0.07072532151571424,-0.05154191279307605,False,decreasing
clq0.9 tile,kendall,nonsnp,bio11,False,41869,-0.13117890878032287,4.6621229073867044e-160,-0.14062899085775932,-0.12170492655978292,False,decreasing
clq0.9 tile,kendall,nonsnp,bio12,False,41869,-0.1036961503318165,1.93687031896407e-100,-0.11321081525656512,-0.09416246840749791,False,decreasing
clq0.9 tile,kendall,nonsnp,bio13,False,41869,0.00734762612472418,0.1327254946493711,-0.002280224612321212,0.016974114797045928,True,increasing
clq0.9 tile,kendall,nonsnp,bio14,False,41869,-0.07145541799045975,1.5739205469731563e-48,-0.08102736460102594,-0.06187029226100653,False,decreasing
clq0.9 tile,kendall,nonsnp,bio15,False,41869,-0.07915969845222766,3.4928251780058286e-59,-0.08871977232887382,-0.06958504151901106,False,decreasing
clq0.9 tile,kendall,nonsnp,bio16,False,41869,-0.012465065324695334,0.010753331576172129,-0.022090103728703497,-0.002837716445969277,False,decreasing
clq0.9 tile,kendall,nonsnp,bio17,False,41869,-0.06504312045886343,1.7063439320552543e-40,-0.07462407917629217,-0.05545015474304566,False,decreasing
clq0.9 tile,kendall,nonsnp,bio18,False,41869,-0.11671893838291648,6.5776545275665336e-127,-0.1262048072216935,-0.10721172637932695,False,decreasing
clq0.9 tile,kendall,nonsnp,bio19,False,41869,-0.04329215151744083,7.838465109605256e-19,-0.05289779297047056,-0.03367849939770292,False,decreasing
clq0.9 tile,kendall,nonsnp,pc1,False,41869,-0.09462889931561236,6.885021166252045e-84,-0.10416169144182244,-0.08507872150358009,False,decreasing
clq0.9 tile,lfmm,snp,bio1,False,56807,0.07030872223124478,3.539560008373864e-63,0.062079341523522714,0.0785285437527554,False,increasing
clq0.9 tile,lfmm,snp,bio2,False,56807,-0.09456570941908848,5.542009732371853e-113,-0.10275085349811365,-0.0863677598419831,False,decreasing
clq0.9 tile,lfmm,snp,bio3,False,56807,0.018255955919266834,1.3525164983768616e-05,0.009992006544426066,0.02651741171258482,False,increasing
clq0.9 tile,lfmm,snp,bio4,False,56807,-0.009326589624657778,0.026221246649362817,-0.017590690691116,-0.001061214325222772,False,decreasing
clq0.9 tile,lfmm,snp,bio5,False,56807,-0.0068269760911193285,0.10370745351936536,-0.015091581609058024,0.001438562191063913,True,decreasing
clq0.9 tile,lfmm,snp,bio6,False,56807,0.04534407810392262,2.9961696765745592e-27,0.037092522886355284,0.05358945044572047,False,increasing
clq0.9 tile,lfmm,snp,bio7,False,56807,-0.04611753776438134,3.934652396046213e-28,-0.054362272922521354,-0.03786651471138778,False,decreasing
clq0.9 tile,lfmm,snp,bio8,False,56807,0.08526321438282168,3.907226313451414e-92,0.07705205890087702,0.09346280456503604,False,increasing
clq0.9 tile,lfmm,snp,bio9,False,56807,0.015108756462455734,0.00031677565897235535,0.006844154058858962,0.023371294943832707,False,increasing
clq0.9 tile,lfmm,snp,bio10,False,56807,0.0404155757455255,5.608788256006904e-22,0.032160862077783764,0.048664776227804636,False,increasing
