panel	ecotype	layout	trim_in	trim_both_surv	trim_fwd_only	trim_rev_only	trim_surv	trim_dropped	trim_drop_pct	read_count	base_count	library_layout	instrument_model	clump_in	clump_out	dup_count	dup_pct	gz_r1	gz_r2	n_r1	n_r2	pair_ok	bases_total	cov_est	lmean_r1	lmean_r2	qc_reads_total	trim_out	clump_in_pairs	clump_out_pairs	qc_reads_pairs	pct_ena_to_trim_in	pct_trim_surv	pct_clump_link	pct_clump_keep	pct_qc_link	flag_ena_link	flag_low_trim	flag_high_dup	flag_clump_link	flag_qc_link	flag_low_cov
main	9512	PE	21813001	17037456.0	1877882.0	707207.0		2190456	10.04	21813001.0	4362600200.0	PAIRED	Illumina HiSeq 2000	34074912	33346640	728272	2.137	OK	OK	16673320.0	16673320.0	yes	3024639843.0	25.27	88.8	92.6	33346640.0	17037456.0	17037456.0	16673320.0	16673320.0	100.0	78.10688680571738	100.0	97.86273255819412	100.0	False	False	False	False	False	False
main	9517	PE	12546617	10248095.0	362283.0	847583.0		1088656	8.68	12546617.0	2509323400.0	PAIRED	Illumina HiSeq 2000	20496190	19191916	1304274	6.363	OK	OK	9595958.0	9595958.0	yes	1827039507.0	15.26	94.5	95.9	19191916.0	10248095.0	10248095.0	9595958.0	9595958.0	100.0	81.68014533320017	100.0	93.63650512607465	100.0	False	False	False	False	False	False
main	9521	PE	17862824	14664939.0	519971.0	1151053.0		1526861	8.55	17862824.0	3572564800.0	PAIRED	Illumina HiSeq 2000	29329878	27931034	1398844	4.769	OK	OK	13965517.0	13965517.0	yes	2663381096.0	22.25	94.7	96.0	27931034.0	14664939.0	14664939.0	13965517.0	13965517.0	100.0	82.0975395603741	100.0	95.23065182882793	100.0	False	False	False	False	False	False
main	9522	PE	16783132	13838556.0	447223.0	1150670.0		1346683	8.02	16783132.0	3356626400.0	PAIRED	Illumina HiSeq 2000	27677112	26000202	1676910	6.059	OK	OK	13000101.0	13000101.0	yes	2476166549.0	20.69	94.5	95.9	26000202.0	13838556.0	13838556.0	13000101.0	13000101.0	100.0	82.45514603591273	100.0	93.94116698302916	100.0	False	False	False	False	False	False
main	9523	PE	19413853	15733182.0	516727.0	1404152.0		1759792	9.06	19413853.0	3882770600.0	PAIRED	Illumina HiSeq 2000	31466364	30235834	1230530	3.911	OK	OK	15117917.0	15117917.0	yes	2880701619.0	24.07	94.5	96.1	30235834.0	15733182.0	15733182.0	15117917.0	15117917.0	100.0	81.04100716122657	100.0	96.08937975801717	100.0	False	False	False	False	False	False
main	9524	PE	17580858	15049821.0	915606.0	406756.0		1208675	6.87	17580858.0	3516171600.0	PAIRED	Illumina HiSeq 2000	30099642	27719486	2380156	7.908	OK	OK	13859743.0	13859743.0	yes	2656976291.0	22.2	96.4	95.3	27719486.0	15049821.0	15049821.0	13859743.0	13859743.0	100.0	85.60345007052557	100.0	92.09241093299381	100.0	False	False	False	False	False	False
main	9526	PE	19159372	16376624.0	481066.0	1007186.0		1294496	6.76	19159372.0	3831874400.0	PAIRED	Illumina HiSeq 2000	32753248	30523278	2229970	6.808	OK	OK	15261639.0	15261639.0	yes	2921946677.0	24.41	95.3	96.1	30523278.0	16376624.0	16376624.0	15261639.0	15261639.0	100.0	85.4757869934359	100.0	93.19160652403083	100.0	False	False	False	False	False	False
main	9527	PE	19961004	16877990.0	442042.0	1161929.0		1479043	7.41	19961004.0	3992200800.0	PAIRED	Illumina HiSeq 2000	33755980	31840460	1915520	5.675	OK	OK	15920230.0	15920230.0	yes	3045258061.0	25.44	94.9	96.3	31840460.0	16877990.0	16877990.0	15920230.0	15920230.0	100.0	84.55481497824458	100.0	94.32539064189515	100.0	False	False	False	False	False	False
main	9528	PE	11841867	10100651.0	275444.0	640416.0		825356	6.97	11841867.0	2368373400.0	PAIRED	Illumina HiSeq 2000	20201302	18966492	1234810	6.113	OK	OK	9483246.0	9483246.0	yes	1817951451.0	15.19	95.3	96.4	18966492.0	10100651.0	10100651.0	9483246.0	9483246.0	100.0	85.29610237980211	100.0	93.8874731935595	100.0	False	False	False	False	False	False
main	9529	PE	18832457	16170724.0	898519.0	498563.0		1264651	6.72	18832457.0	3766491400.0	PAIRED	Illumina HiSeq 2000	32341448	30434828	1906620	5.895	OK	OK	15217414.0	15217414.0	yes	2917919092.0	24.38	96.2	95.5	30434828.0	16170724.0	16170724.0	15217414.0	15217414.0	100.0	85.86624676748234	100.0	94.10471664719526	100.0	False	False	False	False	False	False
main	9534	PE	23001052	19648034.0	1157424.0	576120.0		1619474	7.04	23001052.0	4600210400.0	PAIRED	Illumina HiSeq 2000	39296068	35098752	4197316	10.681	OK	OK	17549376.0	17549376.0	yes	3354795828.0	28.03	96.1	95.1	35098752.0	19648034.0	19648034.0	17549376.0	17549376.0	100.0	85.42232763962274	100.0	89.31873794599501	100.0	False	False	False	False	False	False
main	9535	PE	18532262	15387222.0	1203125.0	411299.0		1530616	8.26	18532262.0	3706452400.0	PAIRED	Illumina HiSeq 2000	30774444	28937214	1837230	5.97	OK	OK	14468607.0	14468607.0	yes	2763332800.0	23.09	96.3	94.7	28937214.0	15387222.0	15387222.0	14468607.0	14468607.0	100.0	83.02937871264716	100.0	94.03001399472888	100.0	False	False	False	False	False	False
main	9539	PE	14746228	12285725.0	348612.0	906300.0		1205591	8.18	14746228.0	2949245600.0	PAIRED	Illumina HiSeq 2000	24571450	22706536	1864914	7.59	OK	OK	11353268.0	11353268.0	yes	2167074987.0	18.1	94.7	96.2	22706536.0	12285725.0	12285725.0	11353268.0	11353268.0	100.0	83.3143567290564	100.0	92.41024033990668	100.0	False	False	False	False	False	False
main	9544	PE	18707314	15659842.0	1117668.0	443261.0		1486543	7.95	18707314.0	3741462800.0	PAIRED	Illumina HiSeq 2000	31319684	29302846	2016838	6.44	OK	OK	14651423.0	14651423.0	yes	2800234657.0	23.39	96.3	94.8	29302846.0	15659842.0	15659842.0	14651423.0	14651423.0	100.0	83.70972978803906	100.0	93.56047781324996	100.0	False	False	False	False	False	False
main	9547	PE	16326786	14977548.0	368017.0	510471.0		470750	2.88	16326786.0	3265357200.0	PAIRED	Illumina HiSeq 2000	29955096	28356576	1598520	5.336	OK	OK	14178288.0	14178288.0	yes	2713372825.0	22.67	96.1	95.3	28356576.0	14977548.0	14977548.0	14178288.0	14178288.0	100.0	91.73604651889234	100.0	94.66361249518279	100.0	False	False	False	False	False	False
main	9548	PE	25214662	19283155.0	2075485.0	872218.0		2983804	11.83	25214662.0	4957770152.0	PAIRED	Illumina HiSeq 2000	38566310	36600988	1965322	5.096	OK	OK	18300494.0	18300494.0	yes	3396999397.0	28.38	93.8	91.8	36600988.0	19283155.0	19283155.0	18300494.0	18300494.0	100.0	76.47596069302853	100.0	94.90404448857046	100.0	False	False	False	False	False	False
main	9560	PE	16425740	14231976.0	979342.0	331837.0		882585	5.37	16425740.0	3285148000.0	PAIRED	Illumina HiSeq 2000	28463952	27818434	645518	2.268	OK	OK	13909217.0	13909217.0	yes	2558816936.0	21.38	90.6	93.4	27818434.0	14231976.0	14231976.0	13909217.0	13909217.0	100.0	86.64435209616127	100.0	97.73215609694677	100.0	False	False	False	False	False	False
main	9562	PE	14078140	12121456.0	290605.0	871493.0		794586	5.64	14078140.0	2815628000.0	PAIRED	Illumina HiSeq 2000	24242912	23891762	351150	1.448	OK	OK	11945881.0	11945881.0	yes	2182700942.0	18.23	93.1	89.6	23891762.0	12121456.0	12121456.0	11945881.0	11945881.0	100.0	86.10126053583784	100.0	98.5515353931079	100.0	False	False	False	False	False	False
main	9574	PE	17860624	15274396.0	1030234.0	478206.0		1077788	6.03	17860624.0	3572124800.0	PAIRED	Illumina HiSeq 2000	30548792	29464408	1084384	3.55	OK	OK	14732204.0	14732204.0	yes	2762815166.0	23.08	93.1	94.4	29464408.0	15274396.0	15274396.0	14732204.0	14732204.0	100.0	85.51994599964704	100.0	96.45032117800272	100.0	False	False	False	False	False	False
main	9577	PE	19010764	16146226.0	1157879.0	469653.0		1237006	6.51	19010764.0	3802152800.0	PAIRED	Illumina HiSeq 2000	32292452	31426000	866452	2.683	OK	OK	15713000.0	15713000.0	yes	2953543566.0	24.67	93.6	94.3	31426000.0	16146226.0	16146226.0	15713000.0	15713000.0	100.0	84.93202061737234	100.0	97.31685906043927	100.0	False	False	False	False	False	False
main	9579	PE	16192865	13595468.0	403813.0	1081810.0		1111774	6.87	16192865.0	3238573000.0	PAIRED	Illumina HiSeq 2000	27190936	26752248	438688	1.613	OK	OK	13376124.0	13376124.0	yes	2500859750.0	20.89	94.0	93.0	26752248.0	13595468.0	13595468.0	13376124.0	13376124.0	100.0	83.95962048717136	100.0	98.38663884170813	100.0	False	False	False	False	False	False
main	9584	PE	17061466	14108358.0	1232734.0	410631.0		1309743	7.68	17061466.0	3412293200.0	PAIRED	Illumina HiSeq 2000	28216716	27140194	1076522	3.815	OK	OK	13570097.0	13570097.0	yes	2516707277.0	21.03	91.8	93.7	27140194.0	14108358.0	14108358.0	13570097.0	13570097.0	100.0	82.69135840964663	100.0	96.18480761545744	100.0	False	False	False	False	False	False
main	9586	PE	17359430	14946569.0	571894.0	791022.0		1049945	6.05	17359430.0	3471886000.0	PAIRED	Illumina HiSeq 2000	29893138	28363086	1530052	5.118	OK	OK	14181543.0	14181543.0	yes	2662490464.0	22.24	95.2	92.6	28363086.0	14946569.0	14946569.0	14181543.0	14181543.0	100.0	86.10057473085234	100.0	94.88159456528116	100.0	False	False	False	False	False	False
main	9587	PE	17201892	14453597.0	507824.0	1029760.0		1210711	7.04	17201892.0	3440378400.0	PAIRED	Illumina HiSeq 2000	28907194	28318026	589168	2.038	OK	OK	14159013.0	14159013.0	yes	2636162355.0	22.02	94.5	91.7	28318026.0	14453597.0	14453597.0	14159013.0	14159013.0	100.0	84.02329813487958	100.0	97.96186374921066	100.0	False	False	False	False	False	False
main	9591	PE	18317929	15484781.0	1012485.0	565387.0		1255276	6.85	18317929.0	3663585800.0	PAIRED	Illumina HiSeq 2000	30969562	30096658	872904	2.819	OK	OK	15048329.0	15048329.0	yes	2814789061.0	23.52	92.3	94.7	30096658.0	15484781.0	15484781.0	15048329.0	15048329.0	100.0	84.53346991354755	100.0	97.18141315656966	100.0	False	False	False	False	False	False
main	9595	PE	16641229	12969362.0	1527731.0	497510.0		1646626	9.89	16641229.0	3328245800.0	PAIRED	Illumina HiSeq 2000	25938724	25495978	442746	1.707	OK	OK	12747989.0	12747989.0	yes	2311365385.0	19.31	89.0	92.3	25495978.0	12969362.0	12969362.0	12747989.0	12747989.0	100.0	77.93512125817149	100.0	98.29310801872906	100.0	False	False	False	False	False	False
main	9596	PE	13564798	10974778.0	498681.0	994272.0		1097067	8.09	13564798.0	2712959600.0	PAIRED	Illumina HiSeq 2000	21949556	21744666	204890	0.933	OK	OK	10872333.0	10872333.0	yes	1976345964.0	16.51	93.2	88.6	21744666.0	10974778.0	10974778.0	10872333.0	10872333.0	100.0	80.9063135330139	100.0	99.06654148266144	100.0	False	False	False	False	False	False
main	9597	PE	19448504	15606971.0	1528243.0	654218.0		1659072	8.53	19448504.0	3889700800.0	PAIRED	Illumina HiSeq 2000	31213942	30698048	515894	1.653	OK	OK	15349024.0	15349024.0	yes	2805476520.0	23.44	89.7	93.1	30698048.0	15606971.0	15606971.0	15349024.0	15349024.0	100.0	80.24766840678336	100.0	98.34723214389263	100.0	False	False	False	False	False	False
main	9598	PE	15507881	12097015.0	410513.0	1532801.0		1467552	9.46	15507881.0	3101576200.0	PAIRED	Illumina HiSeq 2000	24194030	23715372	478658	1.978	OK	OK	11857686.0	11857686.0	yes	2146464719.0	17.93	91.8	89.2	23715372.0	12097015.0	12097015.0	11857686.0	11857686.0	100.0	78.0055959934178	100.0	98.02158631695505	100.0	False	False	False	False	False	False
main	9602	PE	24695605	21057803.0	1160431.0	718687.0		1758684	7.12	24695605.0	4939121000.0	PAIRED	Illumina HiSeq 2000	42115606	39763520	2352086	5.585	OK	OK	19881760.0	19881760.0	yes	3820324008.0	31.92	96.5	95.7	39763520.0	21057803.0	21057803.0	19881760.0	19881760.0	100.0	85.26943559390426	100.0	94.41516762218737	100.0	False	False	False	False	False	False
main	9612	PE	12137934	11336375.0	220137.0	316169.0		265253	2.19	12137934.0	2427586800.0	PAIRED	Illumina HiSeq 2000	22672750	21083048	1589702	7.012	OK	OK	10541524.0	10541524.0	yes	2063421979.0	17.24	97.7	98.0	21083048.0	11336375.0	11336375.0	10541524.0	10541524.0	100.0	93.39624848841656	100.0	92.98849058892283	100.0	False	False	False	False	False	False
main	9619	PE	11421165	10759667.0	193069.0	308204.0		160225	1.4	11421165.0	2284233000.0	PAIRED	Illumina HiSeq 2000	21519334	21011640	507694	2.359	OK	OK	10505820.0	10505820.0	yes	1998731354.0	16.7	93.4	96.8	21011640.0	10759667.0	10759667.0	10505820.0	10505820.0	100.0	94.20813901208852	100.0	97.64075412371034	100.0	False	False	False	False	False	False
main	9625	PE	13765135	12788117.0	251374.0	411471.0		314173	2.28	13765135.0	2753027000.0	PAIRED	Illumina HiSeq 2000	25576234	24292934	1283300	5.018	OK	OK	12146467.0	12146467.0	yes	2379470934.0	19.88	97.7	98.2	24292934.0	12788117.0	12788117.0	12146467.0	12146467.0	100.0	92.90222725748785	100.0	94.98245128661242	100.0	False	False	False	False	False	False
main	9629	PE	12233761	11413685.0	367074.0	227932.0		225070	1.84	12233761.0	2446752200.0	PAIRED	Illumina HiSeq 2000	22827370	22390046	437324	1.916	OK	OK	11195023.0	11195023.0	yes	2114264020.0	17.66	96.1	92.8	22390046.0	11413685.0	11413685.0	11195023.0	11195023.0	100.0	93.29661581585582	100.0	98.08421206647985	100.0	False	False	False	False	False	False
main	9632	PE	9797583	9212433.0	163410.0	275330.0		146410	1.49	9797583.0	1959516600.0	PAIRED	Illumina HiSeq 2000	18424866	17513634	911232	4.946	OK	OK	8756817.0	8756817.0	yes	1719615827.0	14.37	97.9	98.4	17513634.0	9212433.0	9212433.0	8756817.0	8756817.0	100.0	94.02760864592828	100.0	95.05433580900942	100.0	False	False	False	False	False	False
main	9634	PE	12469416	11653317.0	329134.0	233362.0		253603	2.03	12469416.0	2493883200.0	PAIRED	Illumina HiSeq 2000	23306634	21764684	1541950	6.616	OK	OK	10882342.0	10882342.0	yes	2132841409.0	17.82	98.2	97.8	21764684.0	11653317.0	11653317.0	10882342.0	10882342.0	100.0	93.4551946939616	100.0	93.38407253488428	100.0	False	False	False	False	False	False
main	9640	PE	12490673	11788756.0	294848.0	237872.0		169197	1.35	12490673.0	2498134600.0	PAIRED	Illumina HiSeq 2000	23577512	22651522	925990	3.927	OK	OK	11325761.0	11325761.0	yes	2198417490.0	18.37	97.6	96.5	22651522.0	11788756.0	11788756.0	11325761.0	11325761.0	100.0	94.38047093219076	100.0	96.07257118562806	100.0	False	False	False	False	False	False
main	9643	PE	11965001	11212589.0	316255.0	236903.0		199254	1.67	11965001.0	2393000200.0	PAIRED	Illumina HiSeq 2000	22425178	21068738	1356440	6.049	OK	OK	10534369.0	10534369.0	yes	2063158041.0	17.24	98.0	97.8	21068738.0	11212589.0	11212589.0	10534369.0	10534369.0	100.0	93.7115592384823	100.0	93.95126317391995	100.0	False	False	False	False	False	False
main	9649	PE	12901017	11978105.0	239874.0	380522.0		302516	2.34	12901017.0	2580203400.0	PAIRED	Illumina HiSeq 2000	23956210	22836988	1119222	4.672	OK	OK	11418494.0	11418494.0	yes	2235738707.0	18.68	97.7	98.1	22836988.0	11978105.0	11978105.0	11418494.0	11418494.0	100.0	92.84620739589755	100.0	95.32805063906186	100.0	False	False	False	False	False	False
main	9657	PE	10334084	9698121.0	284938.0	178628.0		172397	1.67	10334084.0	2066816800.0	PAIRED	Illumina HiSeq 2000	19396242	18487656	908586	4.684	OK	OK	9243828.0	9243828.0	yes	1815538576.0	15.17	98.4	98.0	18487656.0	9698121.0	9698121.0	9243828.0	9243828.0	100.0	93.84596641560104	100.0	95.31565960045249	100.0	False	False	False	False	False	False
main	9659	PE	13940449	13007075.0	341344.0	296516.0		295514	2.12	13940449.0	2788089800.0	PAIRED	Illumina HiSeq 2000	26014150	24571664	1442486	5.545	OK	OK	12285832.0	12285832.0	yes	2406597404.0	20.11	98.0	97.9	24571664.0	13007075.0	13007075.0	12285832.0	12285832.0	100.0	93.30456285877162	100.0	94.45499468558458	100.0	False	False	False	False	False	False
main	9697	PE	21745054	20115074.0	409609.0	683288.0		537083	2.47	21745054.0	4349010800.0	PAIRED	Illumina HiSeq 2000	40230148	36298008	3932140	9.774	OK	OK	18149004.0	18149004.0	yes	3546681472.0	29.63	97.4	98.0	36298008.0	20115074.0	20115074.0	18149004.0	18149004.0	100.0	92.50413450341397	100.0	90.22588731217196	100.0	False	False	False	False	False	False
main	9698	PE	14331777	13258035.0	259631.0	449011.0		365100	2.55	14331777.0	2866355400.0	PAIRED	Illumina HiSeq 2000	26516070	24968444	1547626	5.837	OK	OK	12484222.0	12484222.0	yes	2439215872.0	20.38	97.4	98.0	24968444.0	13258035.0	13258035.0	12484222.0	12484222.0	100.0	92.50796324838156	100.0	94.1634412641089	100.0	False	False	False	False	False	False
main	9699	PE	11314652	10623091.0	201828.0	316841.0		172892	1.53	11314652.0	2262930400.0	PAIRED	Illumina HiSeq 2000	21246182	20562828	683354	3.216	OK	OK	10281414.0	10281414.0	yes	1985363181.0	16.59	95.7	97.4	20562828.0	10623091.0	10623091.0	10281414.0	10281414.0	100.0	93.88791630533578	100.0	96.78363858504083	100.0	False	False	False	False	False	False
main	9713	PE	11974812	11260498.0	304449.0	247370.0		162495	1.36	11974812.0	2394962400.0	PAIRED	Illumina HiSeq 2000	22520996	21966448	554548	2.462	OK	OK	10983224.0	10983224.0	yes	2118591557.0	17.7	97.5	95.4	21966448.0	11260498.0	11260498.0	10983224.0	10983224.0	100.0	94.03486250974127	100.0	97.537639987148	100.0	False	False	False	False	False	False
main	9716	PE	11027863	10337874.0	287010.0	212113.0		190866	1.73	11027863.0	2205572600.0	PAIRED	Illumina HiSeq 2000	20675748	19856358	819390	3.963	OK	OK	9928179.0	9928179.0	yes	1921783840.0	16.06	97.4	96.2	19856358.0	10337874.0	10337874.0	9928179.0	9928179.0	100.0	93.74322114810458	100.0	96.03695111780236	100.0	False	False	False	False	False	False
main	9719	PE	9725605	9138914.0	277812.0	179975.0		128904	1.33	9725605.0	1945121000.0	PAIRED	Illumina HiSeq 2000	18277828	17196340	1081488	5.917	OK	OK	8598170.0	8598170.0	yes	1676326246.0	14.0	98.3	96.7	17196340.0	9138914.0	9138914.0	8598170.0	8598170.0	100.0	93.967562943385	100.0	94.08306063499448	100.0	False	False	False	False	False	False
main	9723	PE	8835556	8174415.0	316810.0	147667.0		196664	2.23	8835556.0	1767111200.0	PAIRED	Illumina HiSeq 2000	16348830	15647608	701222	4.289	OK	OK	7823804.0	7823804.0	yes	1531292116.0	12.79	98.2	97.5	15647608.0	8174415.0	8174415.0	7823804.0	7823804.0	100.0	92.51726773051973	100.0	95.7108734998162	100.0	False	False	False	False	False	False
main	9726	PE	11164743	10478983.0	202197.0	295688.0		187875	1.68	11164743.0	2232948600.0	PAIRED	Illumina HiSeq 2000	20957966	20122922	835044	3.984	OK	OK	10061461.0	10061461.0	yes	1975764427.0	16.51	98.1	98.3	20122922.0	10478983.0	10478983.0	10061461.0	10061461.0	100.0	93.85780756440163	100.0	96.01562479870422	100.0	False	False	False	False	False	False
main	9736	PE	10261930	9543045.0	191840.0	292497.0		234548	2.29	10261930.0	2052386000.0	PAIRED	Illumina HiSeq 2000	19086090	17943510	1142580	5.986	OK	OK	8971755.0	8971755.0	yes	1757518440.0	14.68	97.7	98.2	17943510.0	9543045.0	9543045.0	8971755.0	8971755.0	100.0	92.99464135888668	100.0	94.01354599082369	100.0	False	False	False	False	False	False
main	9737	PE	10003075	9421577.0	244467.0	184334.0		152697	1.53	10003075.0	2000615000.0	PAIRED	Illumina HiSeq 2000	18843154	18184892	658262	3.493	OK	OK	9092446.0	9092446.0	yes	1787859311.0	14.94	98.4	98.2	18184892.0	9421577.0	9421577.0	9092446.0	9092446.0	100.0	94.18680755667633	100.0	96.50662516476807	100.0	False	False	False	False	False	False
main	9739	PE	15234030	15223981.0	9720.0	329.0		0	0.0	15234030.0	3046806000.0	PAIRED	Illumina HiSeq 2000	30447962	27569998	2877964	9.452	OK	OK	13784999.0	13784999.0	yes	2756891427.0	23.03	100.0	100.0	27569998.0	15223981.0	15223981.0	13784999.0	13784999.0	100.0	99.9340358394988	100.0	90.5479256706902	100.0	False	False	False	False	False	False
main	9741	PE	12431135	11590757.0	260587.0	297491.0		282300	2.27	12431135.0	2486227000.0	PAIRED	Illumina HiSeq 2000	23181514	22114034	1067480	4.605	OK	OK	11057017.0	11057017.0	yes	2165099492.0	18.09	97.9	97.9	22114034.0	11590757.0	11590757.0	11057017.0	11057017.0	100.0	93.23973233337101	100.0	95.3951238905276	100.0	False	False	False	False	False	False
main	9743	PE	10729522	9983022.0	303066.0	199560.0		243874	2.27	10729522.0	2145904400.0	PAIRED	Illumina HiSeq 2000	19966044	19163316	802728	4.02	OK	OK	9581658.0	9581658.0	yes	1875215318.0	15.67	98.0	97.7	19163316.0	9983022.0	9983022.0	9581658.0	9581658.0	100.0	93.0425605166754	100.0	95.97953405291504	100.0	False	False	False	False	False	False
main	9748	PE	10484877	9766241.0	181932.0	332386.0		204318	1.95	10484877.0	2096975400.0	PAIRED	Illumina HiSeq 2000	19532482	19170540	361942	1.853	OK	OK	9585270.0	9585270.0	yes	1811546644.0	15.13	92.6	96.4	19170540.0	9766241.0	9766241.0	9585270.0	9585270.0	100.0	93.14597586600205	100.0	98.14697384592496	100.0	False	False	False	False	False	False
main	9749	PE	11104869	10445382.0	237525.0	279552.0		142410	1.28	11104869.0	2220973800.0	PAIRED	Illumina HiSeq 2000	20890764	20201160	689604	3.301	OK	OK	10100580.0	10100580.0	yes	1947541170.0	16.27	95.4	97.4	20201160.0	10445382.0	10445382.0	10100580.0	10100580.0	100.0	94.06128068687708	100.0	96.69900057269328	100.0	False	False	False	False	False	False
main	9761	PE	14726330	13018732.0	354670.0	593885.0		759043	5.15	14726330.0	2974718660.0	PAIRED	Illumina HiSeq 2000	26037464	25882112	155352	0.597	OK	OK	12941056.0	12941056.0	yes	2495874024.0	20.85	96.0	96.9	25882112.0	13018732.0	13018732.0	12941056.0	12941056.0	100.0	88.40445650749372	100.0	99.40335203151889	100.0	False	False	False	False	False	False
main	9766	PE	8840648	8023545.0	319850.0	329257.0		167996	1.9	8840648.0	1785810896.0	PAIRED	Illumina HiSeq 2000	16047090	15995950	51140	0.319	OK	OK	7997975.0	7997975.0	yes	1518674202.0	12.69	93.8	96.1	15995950.0	8023545.0	8023545.0	7997975.0	7997975.0	100.0	90.75743090325506	100.0	99.68131293586563	100.0	False	False	False	False	False	False
main	9769	PE	27839032	22565055.0	886760.0	1907962.0		2479255	8.91	27839032.0	5567806400.0	PAIRED	Illumina HiSeq 2000	45130110	42328654	2801456	6.208	OK	OK	21164327.0	21164327.0	yes	4028129842.0	33.65	94.4	95.9	42328654.0	22565055.0	22565055.0	21164327.0	21164327.0	100.0	81.05545839381196	100.0	93.79249020221755	100.0	False	False	False	False	False	False
main	9774	PE	24312469	19412556.0	1566759.0	904184.0		2428970	9.99	24312469.0	4862493800.0	PAIRED	Illumina HiSeq 2000	38825112	36561178	2263934	5.831	OK	OK	18280589.0	18280589.0	yes	3476905916.0	29.05	95.6	94.6	36561178.0	19412556.0	19412556.0	18280589.0	18280589.0	100.0	79.8460904978429	100.0	94.16889254562871	100.0	False	False	False	False	False	False
main	9775	PE	28393385	22416706.0	2015659.0	963549.0		2997471	10.56	28393385.0	5678677000.0	PAIRED	Illumina HiSeq 2000	44833412	42730088	2103324	4.691	OK	OK	21365044.0	21365044.0	yes	4056912692.0	33.89	95.7	94.2	42730088.0	22416706.0	22416706.0	21365044.0	21365044.0	100.0	78.95045271988528	100.0	95.30857923550408	100.0	False	False	False	False	False	False
main	9779	PE	20094605	18032322.0	433626.0	796129.0		832528	4.14	20094605.0	4018921000.0	PAIRED	Illumina HiSeq 2000	36064644	33832908	2231736	6.188	OK	OK	16916454.0	16916454.0	yes	3273147135.0	27.34	96.5	97.0	33832908.0	18032322.0	18032322.0	16916454.0	16916454.0	100.0	89.73713093638816	100.0	93.8118451966419	100.0	False	False	False	False	False	False
main	9781	PE	19372365	17215355.0	795820.0	444722.0		916468	4.73	19372365.0	3874473000.0	PAIRED	Illumina HiSeq 2000	34430710	32812474	1618236	4.7	OK	OK	16406237.0	16406237.0	yes	3175366609.0	26.53	97.1	96.5	32812474.0	17215355.0	17215355.0	16406237.0	16406237.0	100.0	88.86553087348912	100.0	95.3000214053094	100.0	False	False	False	False	False	False
main	9782	PE	22068541	19706918.0	523191.0	833272.0		1005160	4.55	22068541.0	4413708200.0	PAIRED	Illumina HiSeq 2000	39413836	36882664	2531172	6.422	OK	OK	18441332.0	18441332.0	yes	3570250129.0	29.83	96.6	97.0	36882664.0	19706918.0	19706918.0	18441332.0	18441332.0	100.0	89.29868993151835	100.0	93.57796079529027	100.0	False	False	False	False	False	False
main	9784	PE	22327294	19905448.0	537662.0	834968.0		1049216	4.7	22327294.0	4465458800.0	PAIRED	Illumina HiSeq 2000	39810896	37028170	2782726	6.99	OK	OK	18514085.0	18514085.0	yes	3583508027.0	29.94	96.6	97.0	37028170.0	19905448.0	19905448.0	18514085.0	18514085.0	100.0	89.15298020440812	100.0	93.01013973661884	100.0	False	False	False	False	False	False
main	9803	PE	18921250	17066111.0	379469.0	712800.0		762870	4.03	18921250.0	3784250000.0	PAIRED	Illumina HiSeq 2000	34132222	32413516	1718706	5.035	OK	OK	16206758.0	16206758.0	yes	3140881095.0	26.24	96.3	97.5	32413516.0	17066111.0	17066111.0	16206758.0	16206758.0	100.0	90.19547334346304	100.0	94.96456456892844	100.0	False	False	False	False	False	False
main	9804	PE	20166960	18055028.0	762798.0	463916.0		885218	4.39	20166960.0	4033392000.0	PAIRED	Illumina HiSeq 2000	36110056	33601572	2508484	6.947	OK	OK	16800786.0	16800786.0	yes	3251600285.0	27.16	97.3	96.3	33601572.0	18055028.0	18055028.0	16800786.0	16800786.0	100.0	89.52776224081369	100.0	93.0532259490265	100.0	False	False	False	False	False	False
main	9813	PE	10728251	10091456.0	319847.0	214303.0		102645	0.96	10728251.0	2145650200.0	PAIRED	Illumina HiSeq 2000	20182912	19290504	892408	4.422	OK	OK	9645252.0	9645252.0	yes	1877455064.0	15.68	97.6	97.0	19290504.0	10091456.0	10091456.0	9645252.0	9645252.0	100.0	94.0643167278618	100.0	95.57839820140919	100.0	False	False	False	False	False	False
main	9814	PE	10693723	10021509.0	309974.0	206355.0		155885	1.46	10693723.0	2138744600.0	PAIRED	Illumina HiSeq 2000	20043018	18807758	1235260	6.163	OK	OK	9403879.0	9403879.0	yes	1833437704.0	15.32	98.2	96.7	18807758.0	10021509.0	10021509.0	9403879.0	9403879.0	100.0	93.71393854132933	100.0	93.83695609114356	100.0	False	False	False	False	False	False
main	9820	PE	12147314	11200572.0	195880.0	382849.0		368013	3.03	12147314.0	2429462800.0	PAIRED	Illumina HiSeq 2000	22401144	21764246	636898	2.843	OK	OK	10882123.0	10882123.0	yes	2097358020.0	17.52	95.6	97.1	21764246.0	11200572.0	11200572.0	10882123.0	10882123.0	100.0	92.20616179017024	100.0	97.15685056084635	100.0	False	False	False	False	False	False
