gene,SNPs,hits,Z,top_candidate_p,Z_pVal
3_2073,10,0,0.4191729486598126,1.0,0.7592218972653324
3_2076,7,4,3.2454168322904997,3.4166980000000114e-07,0.09560361048677035
3_208,5,1,0.3975270236365757,0.049009950100000046,0.733007569224116
3_209,255,39,6.344967471535181,1.9778954517943216e-33,0.3601462987051143
3_2090,3,1,1.4469630982319575,0.029701000000000026,0.4390176838151385
3_2092,5,1,1.8031494531245895,0.049009950100000046,0.3608672776835703
3_21,44,6,0.5152921366374573,5.095248791517327e-06,0.8824414401393661
3_2114,1,0,-2.3549940958671787,1.0,0.9934834698775293
3_2116,8,0,2.1345872423771586,1.0,0.3029495909247215
3_2117,14,0,0.907611891128353,1.0,0.6728961974586473
3_2119,4,0,0.4978597471401496,1.0,0.7026116467575994
3_2120,6,1,-0.38098733680427527,0.058519850599000056,0.881307764526482
3_2121,2,1,2.4026266391691373,0.01990000000000002,0.19813265745854802
3_2123,1,0,0.3891723173887885,1.0,0.7077181154376689
3_2125,1,0,-0.15695174317336025,1.0,0.8243436226550868
3_213,6,1,0.5651620533400065,0.058519850599000056,0.7003576805769997
3_2132,4,1,3.9326883281898923,0.039403990000000035,0.03099620023489147
3_2133,3,0,2.174610597034414,1.0,0.25357607736791454
3_2139,7,1,0.03872713379968893,0.06793465209301006,0.8183747389449928
3_214,2,1,1.6445369650214936,0.01990000000000002,0.3762621981807226
3_2140,1,0,-0.10868315886335718,1.0,0.8154046449780452
3_2146,2,0,2.169246327443824,1.0,0.24691652650852736
3_2149,1,0,2.241964047762264,1.0,0.2234784908466938
3_215,2,2,3.602302897506495,0.00010000000000000018,0.04534413096824008
3_2151,11,0,2.3448328530098013,1.0,0.2773745592250707
3_2152,1,1,3.0710072089677065,0.010000000000000009,0.08924392471820453
3_2154,2,0,0.7599226509154015,1.0,0.6204420552892627
3_2157,1,0,0.9823302021867438,1.0,0.5510168673131897
3_2164,1,0,1.3667528697158122,1.0,0.44314636911249705
3_2165,1,0,-1.7043071494591033,1.0,0.9785033701114106
3_2168,4,0,-1.5668223794958929,1.0,0.9757827175466456
3_2169,3,0,-2.269096716334897,1.0,0.9928603031509622
3_2171,1,0,-1.165859984480166,1.0,0.9498991477343562
3_2172,5,2,4.11721522564285,0.0009801496000000018,0.02462961067138769
3_2183,2,0,-0.3630622628483595,1.0,0.8635021911679948
3_2185,1,1,3.2065395426711776,0.010000000000000009,0.07478531260185828
3_2187,37,6,-0.044317982199480646,1.781584097849156e-06,0.9252996867268102
3_2189,3,1,2.7429393063141476,0.029701000000000026,0.1442377360467948
3_2194,59,15,3.053766390746569,2.6368136390906042e-17,0.44649345996873646
3_2199,1,1,3.931393504440853,0.010000000000000009,0.025441384927650357
3_2203,5,0,-0.8549232472278907,1.0,0.9323375106241014
3_2214,2,0,-0.22426142725336534,1.0,0.8410062274121355
3_2217,2,0,-0.2994459951667079,1.0,0.8534769396161097
3_2218,4,0,0.31454370715837854,1.0,0.7453481498549547
3_2219,1,0,0.9972750929257814,1.0,0.5468419991218545
3_2221,1,0,-0.9082402553803018,1.0,0.9281450328078767
3_2223,2,1,-0.349564215674447,0.01990000000000002,0.8614152564384308
3_2225,1,0,-0.43943523546957086,1.0,0.8710462902561376
3_2226,1,0,1.8234168247131206,1.0,0.3208963001969286
3_2227,11,3,-0.4478649355452687,0.00015537262915503648,0.9055571702263616
3_2232,3,1,1.892992490350477,0.029701000000000026,0.32061995852944936
3_2233,1,1,2.4068148505058957,0.010000000000000009,0.19029554962376793
3_2234,5,2,3.843794765305437,0.0009801496000000018,0.03785932431204542
3_2235,1,0,0.43867553025765804,1.0,0.695605877594221
3_2236,4,0,0.6707864330436687,1.0,0.6595316908010179
3_2239,3,0,2.5790544746670383,1.0,0.17190913516935447
3_2240,1,0,0.3409803163401278,1.0,0.7192895656268465
3_2241,50,8,2.3155641634443147,3.693157558053907e-08,0.5676000717826737
3_2242,6,1,2.4129017013723084,0.058519850599000056,0.22485143765312965
3_2246,1,0,0.13107042086148468,1.0,0.7669481767952988
3_2248,2,0,0.3059508878916963,1.0,0.7342836194299615
3_2249,2,0,0.6059346856575719,1.0,0.6608953085757084
3_2250,5,0,1.217927267865676,1.0,0.5203668799815281
3_2256,1,0,-1.0343863138550808,1.0,0.9395630454860117
3_2258,7,0,2.3135952466536884,1.0,0.25366003789317815
3_2259,2,0,0.9787732316239823,1.0,0.5607111807037419
3_2260,14,1,3.050908100341077,0.13125418723102178,0.15876696326318784
3_2261,2,0,-1.1824919423217797,1.0,0.9527688415193276
3_2264,7,1,-0.12324099098623162,0.06793465209301006,0.8464030993659383
3_2265,6,0,1.3477358401721269,1.0,0.49311586100814564
3_2266,8,2,3.9426486713195747,0.0026900777395207046,0.039091670831814196
3_2267,3,0,-1.1961142493240253,1.0,0.9552822897752249
3_2276,3,0,1.462764800783092,1.0,0.434656375286092
3_2277,27,2,3.114614805974355,0.029745636285504362,0.2265384921253042
3_228,1,0,0.9125548300447279,1.0,0.5704266824984183
