gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_1554,1,0,-0.0683060602711681,1.0,0.755920279460865
5_1556,3,0,-0.7247234810442895,1.0,0.8984675845205696
5_1557,2,0,0.3423008424569204,1.0,0.6471780758186129
5_1563,1,0,-1.205542348258311,1.0,0.9484934194486394
5_1566,1,0,1.7503254373056727,1.0,0.21027513439895928
5_1568,1,0,0.4187601926611235,1.0,0.6148014185844204
5_1579,3,0,0.5507484925162821,1.0,0.5908946579985632
5_1580,78,5,1.411311695130003,0.0011524023470315913,0.8062820774438367
5_1581,28,1,0.5597962519521528,0.24528071279636746,0.7668622822212616
5_1582,45,2,0.8851942541895675,0.07463929299800556,0.7800537665509181
5_1583,1,0,0.8642993266183975,1.0,0.46998542495065576
5_1584,33,3,-0.8035361442693318,0.004360338617881007,0.9654685108791236
5_1585,177,25,3.7014940680475568,3.9717032818134816e-21,0.643471562872912
5_1586,2,1,2.0685919771323706,0.01990000000000002,0.14930832324239596
5_1587,1,0,1.4653670579620974,1.0,0.28412281598534483
5_1594,40,3,1.5993887719177744,0.007497363395395961,0.5709552761397598
5_1596,12,0,0.3503982341218702,1.0,0.7211591828660486
5_160,1,0,-0.6078764799509212,1.0,0.8724169746909536
5_1602,134,13,2.6289879195440307,1.2831534845652986e-09,0.7489900729751316
5_1603,2,0,2.1201538474476735,1.0,0.1396858587215073
5_1604,2,0,0.22970846120987834,1.0,0.680872631077305
5_1606,2,0,1.6026604818541978,1.0,0.25561618523267415
5_1607,5,0,0.8172720091573517,1.0,0.5236339928363303
5_161,2,0,-0.2704071393978953,1.0,0.810756298980882
5_1613,2,0,-0.8525430882834304,1.0,0.9128575795599733
5_1616,7,1,0.8855713741315133,0.06793465209301006,0.520179434468634
5_1619,1,0,0.13411934847475923,1.0,0.7007030248540693
5_162,1,0,0.5289808418646434,1.0,0.5796602102487415
5_1621,2,1,1.808813314573803,0.01990000000000002,0.20435909378174033
5_1622,2,1,2.3682954634448117,0.01990000000000002,0.09932068530589944
5_1623,3,2,1.7829068147379536,0.0002980000000000005,0.21835692525124983
5_1624,3,0,-1.7200992440323868,1.0,0.981548690508979
5_1627,4,1,1.6582719560840131,0.039403990000000035,0.2580433094405362
5_163,4,0,1.1373576853623328,1.0,0.4109761333724905
5_1630,3,0,-0.7932280886865803,1.0,0.9080575403024687
5_1631,4,1,1.1344807959651706,0.039403990000000035,0.4118879631771559
5_1634,9,0,-0.2747737590404865,1.0,0.847090323107269
5_1635,2,0,1.988528233904879,1.0,0.16510773773469833
5_1636,5,1,0.4059969850271052,0.049009950100000046,0.6528570301726877
5_1638,257,25,1.1235806277714837,3.647655871558781e-17,0.9697044869451423
5_1639,2,0,2.0643911173155,1.0,0.15011133185422532
5_1641,48,6,2.513051830096786,8.559985217362771e-06,0.37212350751476564
5_1643,174,16,6.536425155607581,3.73454854183227e-11,0.12085531424418505
5_1644,122,13,3.05227392382642,3.9839123893223587e-10,0.6261502261186823
5_1645,4,0,2.0756800607597246,1.0,0.16122770604138026
5_1646,15,1,3.3122274977325703,0.1399416453587116,0.0473972882818573
5_1648,132,12,2.041747257701217,1.1512927472839548e-08,0.8397975885190894
5_1649,9,1,-2.02115361318383,0.08648275251635919,0.9922453120904868
