gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_2171,3,0,0.7636984976158155,1.0,0.3438266711930662
5_2172,129,14,-4.646616103592625,6.653395908585074e-11,0.9461597013645736
5_2175,40,9,-1.7240625702768195,2.0668740272086435e-10,0.7798853562086345
5_2181,7,1,-2.308017600589812,0.06793465209301006,0.9298677562600662
5_2182,1,0,-1.637204246779834,1.0,0.8717487206439667
5_2183,22,2,-0.7944140713108951,0.020229279452277163,0.6536159897923098
5_2187,3,0,1.1756830238828542,1.0,0.2542093314624898
5_2188,28,4,-0.0488811216791539,0.00016897909435176111,0.4662793874051483
5_2190,33,7,-1.0394037965593748,3.4007603830525716e-08,0.6719757072322947
5_2192,163,21,-3.2997279629532135,3.7359099054660227e-17,0.8142664589367758
5_2194,9,0,-2.2702232875993236,1.0,0.9228349656019814
5_2198,1,0,-0.1931238176289158,1.0,0.5866923543665904
5_2204,48,4,-2.6632501056374713,0.0013700997432503851,0.8879732003396938
5_2207,1,0,0.7129881014022664,1.0,0.36110899367124105
5_2208,1,0,-0.4246319475102723,1.0,0.6427568572082768
5_2209,1,0,1.7173476532405445,1.0,0.16051758255437365
5_2210,1,1,3.6350057275150283,0.010000000000000009,0.0136128254026463
5_2212,2,0,1.9215830451567846,1.0,0.13001982213867969
5_2214,7,0,-1.4533805756103113,1.0,0.8276493803458485
5_2216,2,1,1.4216459466310447,0.01990000000000002,0.20882619875616304
5_222,8,0,-1.8457194308601246,1.0,0.8801172184279256
5_2222,1,0,1.3600694484472482,1.0,0.22189986264330375
5_2223,1,0,0.1710178628335286,1.0,0.49527359261194437
5_2227,80,11,-0.48154166823138483,5.55819219222768e-10,0.45210597887641246
5_2228,5,1,1.1161004504254404,0.049009950100000046,0.2623318134948245
5_2229,3,1,2.3044055158268297,0.029701000000000026,0.08509356396711654
5_2232,247,31,-6.233880983494672,3.1108408768274584e-24,0.9723972677529893
5_2233,1,0,-0.699313263273322,1.0,0.7054033623413971
5_2234,112,22,-3.057042495828939,4.98195544151841e-22,0.8346312635488989
5_2236,38,2,-0.9609320568553738,0.0554547523593632,0.6415890257691776
5_2237,1,0,1.539791682569143,1.0,0.18949750770915919
5_2239,101,11,0.7222920664667698,6.956121952231869e-09,0.22340770939075827
5_2241,68,11,1.548185156268841,9.078570119613684e-11,0.1331937678996813
5_2244,1,0,-2.2936397527236734,1.0,0.9395400631075254
5_2245,103,15,-2.0923259359190194,1.7847495934959248e-13,0.7135691668906026
5_225,1,0,-1.1392809292459407,1.0,0.7936001935234714
5_2256,3,0,-2.20014140130013,1.0,0.9282788311840329
5_2257,30,4,-4.831351780746468,0.00022259789863339767,0.9958817207154269
5_2259,60,7,-6.3340230328593545,2.428226736484308e-06,0.9987990901469118
5_2260,4,0,0.667581891189574,1.0,0.363605936763144
5_2263,14,0,-0.9683085238852257,1.0,0.7164864000024792
5_2265,1,0,1.0252211730613727,1.0,0.28996927202917644
5_2268,26,4,-0.819566113568153,0.00012536403735841477,0.6465734154298509
5_227,4,0,0.7810739406758321,1.0,0.3372464655202885
5_2270,2,0,1.6200847148935502,1.0,0.17467542635558564
5_2271,4,1,1.5436394258850528,0.039403990000000035,0.18457287358458785
5_2273,13,5,-0.375315916434999,1.2037294519127428e-07,0.5880477977125343
5_2274,15,0,0.8263276957203545,1.0,0.3020256483443847
5_2275,11,2,2.4134010538024264,0.005179717490315069,0.07158757741980593
5_2276,1,0,0.6454535661421984,1.0,0.3772640701394985
5_2277,62,12,-0.053310828582618014,1.3595338920641348e-12,0.39545425566626624
5_2278,3,0,1.0017719925402444,1.0,0.2905219865847469
5_2279,7,1,-1.09557716584217,0.06793465209301006,0.7651823890520354
5_2281,67,9,1.2312902451010712,2.5345434088269544e-08,0.17192003391739363
5_2282,8,2,-1.1471245540125967,0.0026900777395207046,0.7715659847724607
5_2283,21,4,-2.5066650144478997,5.223048004701707e-05,0.9213599258018151
5_2285,14,3,-1.8210418073596737,0.0003351416785493981,0.8617034012685714
5_2286,1,0,-0.005781570324938362,1.0,0.5399294728400439
5_2287,2,0,-1.369549116383854,1.0,0.8296089123371395
5_2289,40,8,0.4422201918209242,5.782125839524193e-09,0.3332185703758863
5_229,2,0,-0.8042650988411681,1.0,0.7242608646802982
5_2291,45,9,1.1943312954286747,6.403194570664914e-10,0.1932582819693508
5_2292,12,2,-1.443697319485025,0.006174537772824754,0.8110562435738626
5_2293,2,1,1.3477312852707217,0.01990000000000002,0.22248995826607443
5_2294,86,7,-0.17264712508867902,2.6941821684959055e-05,0.3843649171163258
5_2297,2,1,0.43043066063296864,0.01990000000000002,0.42685878743696326
5_2299,1,1,2.5060390932513537,0.010000000000000009,0.0677944752100258
5_230,30,5,-0.10218278260098253,1.1567574525494248e-05,0.473227761301831
5_2301,3,0,-1.4829600888918433,1.0,0.8441764691449969
5_2302,1,1,3.9404071824252322,0.010000000000000009,0.00815477334698278
5_2306,1,0,0.016924559404755943,1.0,0.5342106323146134
5_2309,20,1,0.371514294950192,0.1820930624027693,0.39053593441478507
5_2313,4,1,1.7982939581461508,0.039403990000000035,0.1450896256092935
5_2315,3,1,2.826707447134491,0.029701000000000026,0.04453862713040002
5_2316,1,0,0.04789021216819373,1.0,0.5264003504701611
5_2318,4,0,-1.297576001292195,1.0,0.8114371665908418
5_2325,20,3,-1.414261875888261,0.0010035761681001195,0.7821792835086347
5_2329,8,1,1.3026511476035543,0.07725530557207996,0.22084513215553947
5_233,2,0,1.2678479682861834,1.0,0.23781434592534123
5_2330,1,1,2.858776127866296,0.010000000000000009,0.04307357753057284
5_2331,50,4,-0.2886667809435574,0.0015961730907328743,0.4671059090683167
5_2336,2,1,2.557035032262817,0.01990000000000002,0.06329412780397026
5_2337,2,0,1.737176921125868,1.0,0.15629241717543474
5_2342,6,1,-1.7909561490025445,0.058519850599000056,0.8783627633328541
5_2344,1,0,-1.1897108484836811,1.0,0.8026022948726877
5_2346,19,7,4.067686892219654,4.534831506714627e-10,0.006799326030202502
5_2347,1,0,1.4019607491168067,1.0,0.21407693930951788
5_2348,51,9,-0.5011056073396115,2.0826412975509566e-09,0.5104874968560403
5_2349,2,0,0.6028146316902279,1.0,0.38465887584765046
5_2350,9,1,2.809313197859123,0.08648275251635919,0.04436803685534407
5_2351,50,10,-0.2628474041727841,7.132811596298566e-11,0.4615756808563435
5_2353,217,19,-0.558092206696404,1.3692953956909732e-12,0.39872451035358547
5_2355,1,0,-0.9082192416279142,1.0,0.7493567769670039
5_2358,36,5,0.09621482719346264,2.9112762779191584e-05,0.41427399997649805
5_2363,10,1,1.4624590812606364,0.09561792499119559,0.18995395945137017
5_2366,1,0,2.3121267031367148,1.0,0.08542683511771387
5_2367,40,5,1.0035809757695133,4.9154387033948094e-05,0.22881838918672703
5_2368,1,0,1.5451001281860395,1.0,0.1885869455385738
5_2369,86,12,-0.23631996642563252,7.709083803553248e-11,0.396348370808536
5_2370,12,1,-1.2550984820247406,0.11361512828387083,0.7784461943475776
5_2371,1,0,1.0972505982284797,1.0,0.27453764084891275
5_2372,81,16,0.006826079381294859,1.8180569943555747e-16,0.3569613814705923
5_2376,48,4,1.4010506497520703,0.0013700997432503851,0.16162857194868296
5_2378,1,0,0.3244952999797148,1.0,0.4565364238033136
5_2384,45,4,-0.119386841727882,0.0010743284495865538,0.4414213636211093
5_2388,5,0,-1.9274907282353897,1.0,0.8970447009742948
5_2393,1,0,-0.9139749662083406,1.0,0.7505166719878433
5_2399,59,9,3.2372761706861155,8.004262867983367e-09,0.023771112922267634
5_240,10,1,-3.073323245374167,0.09561792499119559,0.9715237864724049
5_2402,57,10,-0.3345754098931525,2.8134413700619474e-10,0.4624201625610391
5_2404,142,24,-1.0329235244556718,2.974160546730376e-22,0.48700802867374726
5_241,15,1,0.9440089539884419,0.1399416453587116,0.2777680103365643
5_2413,7,0,0.6818197935749847,1.0,0.3523646215833385
5_2414,97,11,-0.6110534542571021,4.515653864955514e-09,0.45353578212592494
5_2419,44,4,1.5132720468482588,0.0009866158160786334,0.1497343701954562
5_242,30,5,1.6237810114679434,1.1567574525494248e-05,0.14548975017250088
5_2422,77,7,-0.9785446758347237,1.3039090408277322e-05,0.5559185502053883
5_2425,8,1,-1.2444527445650762,0.07725530557207996,0.7893415705296252
5_2437,1,0,-2.344680312189673,1.0,0.9433220268278004
5_244,6,0,-1.2361455173168931,1.0,0.7943421861608397
5_2440,1,0,-1.0508793623467223,1.0,0.7772455968679693
5_2444,5,3,1.7757714344146365,9.850600000000027e-06,0.1472705942930279
5_2446,3,1,1.7780499563214196,0.029701000000000026,0.1490841977556281
5_2447,72,13,1.3861837751830866,4.092520166750772e-13,0.15008903759646353
5_2448,3,0,-0.7187785773487121,1.0,0.7022474755309598
5_2449,18,7,0.457055335135535,2.8893466308607943e-10,0.37606268499464635
5_245,1,0,1.5401363044880707,1.0,0.18943831243257236
5_2450,2,1,2.2440196536674044,0.01990000000000002,0.09176377540170866
5_2452,1,0,-1.2604163682183223,1.0,0.8148163379148142
5_2454,1,0,-1.1494797792744365,1.0,0.7954401264194463
